REF_DATE,GEO,DGUID,Type of product,Type of storage,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Aug-70,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,0,,,,0
Aug-70,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,0,,,,0
Aug-70,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,0,,,,0
Aug-70,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,0,,,,0
Aug-70,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Aug-70,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,0,,,,0
Aug-70,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
Aug-70,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Aug-70,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,0,,,,0
Aug-70,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Aug-70,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Aug-70,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Aug-70,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,0,,,,0
Aug-70,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
Aug-70,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
Aug-70,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
Aug-70,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,0,,,,0
Aug-70,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,0,,,,0
Aug-70,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
Aug-70,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
Sep-70,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,0,,,,0
Sep-70,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,0,,,,0
Sep-70,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,0,,,,0
Sep-70,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,0,,,,0
Sep-70,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,0,,,,0
Sep-70,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
Sep-70,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,0,,,,0
Sep-70,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,0,,,,0
Sep-70,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,0,,,,0
Sep-70,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,0,,,,0
Sep-70,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,0,,,,0
Sep-70,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,0,,,,0
Sep-70,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,0,,,,0
Sep-70,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,0,,,,0
Sep-70,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,0,,,,0
Sep-70,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,0,,,,0
Sep-70,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Sep-70,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,0,,,,0
Sep-70,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
Sep-70,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Sep-70,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,0,,,,0
Sep-70,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Sep-70,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Sep-70,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Sep-70,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,0,,,,0
Sep-70,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
Sep-70,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
Sep-70,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
Sep-70,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,0,,,,0
Sep-70,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,0,,,,0
Sep-70,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
Sep-70,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
Oct-70,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,0,,,,0
Oct-70,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,0,,,,0
Oct-70,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,0,,,,0
Oct-70,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,0,,,,0
Oct-70,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,0,,,,0
Oct-70,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
Oct-70,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,0,,,,0
Oct-70,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,0,,,,0
Oct-70,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,0,,,,0
Oct-70,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,0,,,,0
Oct-70,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,0,,,,0
Oct-70,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,0,,,,0
Oct-70,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,0,,,,0
Oct-70,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,0,,,,0
Oct-70,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,0,,,,0
Oct-70,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,0,,,,0
Oct-70,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Oct-70,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,0,,,,0
Oct-70,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
Oct-70,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Oct-70,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,0,,,,0
Oct-70,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Oct-70,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Oct-70,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Oct-70,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,0,,,,0
Oct-70,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
Oct-70,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
Oct-70,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
Oct-70,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,0,,,,0
Oct-70,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,0,,,,0
Oct-70,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
Oct-70,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
Nov-70,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,1548,,,,0
Nov-70,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,62293,,,,0
Nov-70,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,54691,,,,0
Nov-70,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,5256,,,,0
Nov-70,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,971,,,,0
Nov-70,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,328,,,,0
Nov-70,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,4246,,,,0
Nov-70,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,1094,,,,0
Nov-70,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,123,,,,0
Nov-70,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,11159,,,,0
Nov-70,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,12329,,,,0
Nov-70,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,1305,,,,0
Nov-70,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,194,,,,0
Nov-70,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,46724,,,,0
Nov-70,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,33617,,,,0
Nov-70,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,298,,,,0
Nov-70,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Nov-70,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,137,,,,0
Nov-70,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,174,,,,0
Nov-70,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,65,,,,0
Nov-70,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,11,,,,0
Nov-70,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,115,,,,0
Nov-70,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,44,,,,0
Nov-70,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,48,,,,0
Nov-70,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,212,,,,0
Nov-70,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,791,,,,0
Nov-70,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,2159,,,,0
Nov-70,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,1338,,,,0
Nov-70,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,36,,,,0
Nov-70,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,3040,,,,0
Nov-70,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,2122,,,,0
Nov-70,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,1109,,,,0
Dec-70,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,1394,,,,0
Dec-70,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,49564,,,,0
Dec-70,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,50085,,,,0
Dec-70,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,5021,,,,0
Dec-70,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,864,,,,0
Dec-70,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,259,,,,0
Dec-70,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,5598,,,,0
Dec-70,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,1212,,,,0
Dec-70,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,108,,,,0
Dec-70,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,8695,,,,0
Dec-70,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,9160,,,,0
Dec-70,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,1186,,,,0
Dec-70,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,191,,,,0
Dec-70,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,37407,,,,0
Dec-70,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,32545,,,,0
Dec-70,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,1210,,,,0
Dec-70,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Dec-70,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,113,,,,0
Dec-70,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,68,,,,0
Dec-70,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,65,,,,0
Dec-70,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,10,,,,0
Dec-70,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,101,,,,0
Dec-70,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,23,,,,0
Dec-70,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,66,,,,0
Dec-70,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,190,,,,0
Dec-70,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,348,,,,0
Dec-70,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,2209,,,,0
Dec-70,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,690,,,,0
Dec-70,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,31,,,,0
Dec-70,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,2640,,,,0
Dec-70,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,483,,,,0
Dec-70,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,591,,,,0
Jan-71,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,1241,,,,0
Jan-71,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,39516,,,,0
Jan-71,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,39942,,,,0
Jan-71,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,3239,,,,0
Jan-71,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,777,,,,0
Jan-71,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,165,,,,0
Jan-71,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,3398,,,,0
Jan-71,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,745,,,,0
Jan-71,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,89,,,,0
Jan-71,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,7860,,,,0
Jan-71,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,6264,,,,0
Jan-71,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,895,,,,0
Jan-71,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,170,,,,0
Jan-71,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,30243,,,,0
Jan-71,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,28354,,,,0
Jan-71,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,1173,,,,0
Jan-71,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Jan-71,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,98,,,,0
Jan-71,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,54,,,,0
Jan-71,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,74,,,,0
Jan-71,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,10,,,,0
Jan-71,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,91,,,,0
Jan-71,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,29,,,,0
Jan-71,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,46,,,,0
Jan-71,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,170,,,,0
Jan-71,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,215,,,,0
Jan-71,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,1555,,,,0
Jan-71,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,164,,,,0
Jan-71,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,25,,,,0
Jan-71,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,845,,,,0
Jan-71,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,287,,,,0
Jan-71,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,142,,,,0
Feb-71,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,1025,,,,0
Feb-71,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,34612,,,,0
Feb-71,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,22785,,,,0
Feb-71,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,1762,,,,0
Feb-71,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,667,,,,0
Feb-71,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,104,,,,0
Feb-71,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,1737,,,,0
Feb-71,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,356,,,,0
Feb-71,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,65,,,,0
Feb-71,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,5641,,,,0
Feb-71,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,3173,,,,0
Feb-71,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,455,,,,0
Feb-71,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,119,,,,0
Feb-71,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,27502,,,,0
Feb-71,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,16556,,,,0
Feb-71,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,650,,,,0
Feb-71,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Feb-71,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,130,,,,0
Feb-71,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,160,,,,0
Feb-71,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,68,,,,0
Feb-71,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,8,,,,0
Feb-71,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,82,,,,0
Feb-71,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,32,,,,0
Feb-71,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,39,,,,0
Feb-71,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,145,,,,0
Feb-71,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,263,,,,0
Feb-71,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,896,,,,0
Feb-71,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,82,,,,0
Feb-71,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,20,,,,0
Feb-71,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,890,,,,0
Feb-71,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,232,,,,0
Feb-71,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,112,,,,0
Mar-71,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,849,,,,0
Mar-71,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,27235,,,,0
Mar-71,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,13763,,,,0
Mar-71,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,1077,,,,0
Mar-71,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,577,,,,0
Mar-71,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,170,,,,0
Mar-71,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,461,,,,0
Mar-71,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,209,,,,0
Mar-71,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,50,,,,0
Mar-71,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,4527,,,,0
Mar-71,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,1544,,,,0
Mar-71,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,313,,,,0
Mar-71,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,78,,,,0
Mar-71,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,21751,,,,0
Mar-71,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,10850,,,,0
Mar-71,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,332,,,,0
Mar-71,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,0,,,,0
Mar-71,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,137,,,,0
Mar-71,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,170,,,,0
Mar-71,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,37,,,,0
Mar-71,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,6,,,,0
Mar-71,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,102,,,,0
Mar-71,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,46,,,,0
Mar-71,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,36,,,,0
Mar-71,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,121,,,,0
Mar-71,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,200,,,,0
Mar-71,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,508,,,,0
Mar-71,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,66,,,,0
Mar-71,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,16,,,,0
